Time,Latitude,Longitude,RowIndex,ColumnIndex,TBH10r2,TBV10r2,TBH18r2,TBV18r2,TBH23r2,TBV23r2,TBH36r2,TBV36r2,TBH89r2,TBV89r2,VegetationRoughnessNPD,SoilMoistureNPD,RetrievalQualityFlagNPD,SoilMoistureSCA,RetrievalQualityFlagSCA,FlagCountAllSamples,FlagCountGoodSamples,FlagCountRFI,FlagCountInvalidTBRange,FlagCountWater,FlagCountIce,FlagCountSnow,FlagCountFrozenGround,FlagCountRain,FlagCountWetland,FlagCountUrban,FlagCountLow2ModerateVWC,FlagCountDenseVWC,FlagCountMissingSoilTexture,FlagCountMissingNDVI,year,month,day
1007274443.265899,-0.88338745,-76.79906,298,397,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274445.9438452,-1.0763891,-76.785805,299,397,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274448.901233,-1.275042,-76.79316,300,397,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274451.4005846,-1.4519603,-76.78501,301,397,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274454.4006912,-1.6560771,-76.78751,302,397,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274457.1378604,-1.8434316,-76.78804,303,397,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274460.0998328,-2.0468082,-76.78627,304,397,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274463.0705314,-2.245532,-76.793564,305,397,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274465.9511124,-2.4471984,-76.784546,306,397,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274468.9722033,-2.6448352,-76.79882,307,397,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274471.717376,-2.836319,-76.790436,308,397,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274474.7429328,-3.0369718,-76.79932,309,397,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274477.2900563,-3.2213814,-76.77857,310,397,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274480.4091016,-3.42014,-76.80142,311,397,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274482.9674222,-3.6052072,-76.77994,312,397,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274485.9844157,-3.8046658,-76.7883,313,397,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274488.735231,-3.993621,-76.782646,314,397,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274491.8275808,-4.1980796,-76.79023,315,397,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274494.6076976,-4.389194,-76.78309,316,397,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274497.6605352,-4.5891123,-76.79324,317,397,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274500.5677264,-4.7882066,-76.7859,318,397,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274503.5578288,-4.9853477,-76.79145,319,397,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274506.5647384,-5.184619,-76.793564,320,397,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274509.472193,-5.381286,-76.78495,321,397,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274401.5766362,1.8521686,-76.52694,284,398,271.46115,272.7513,271.23138,272.6011,273.74118,274.96106,271.4608,272.17075,275.25034,275.47012,0.4867096,0.28336912,0.0,0.10424123,0.0,8,5,0,0,0,0,0,0,0,0,0,5,3,0,0,2024,12,2
1007274404.4745122,1.6521828,-76.53397,285,398,272.82178,274.0283,272.57413,273.51413,275.40277,276.44412,272.67615,273.28314,276.5373,276.66464,,,1.0,,1.0,8,2,0,0,0,0,0,0,0,0,0,2,6,0,0,2024,12,2
1007274407.2922332,1.452892,-76.536545,286,398,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274409.6108896,1.2767028,-76.52436,287,398,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274412.3291112,1.0856462,-76.53012,288,398,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274415.1004322,0.88101417,-76.517624,289,398,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274418.12395,0.6845753,-76.53997,290,398,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274420.982646,0.47695997,-76.5268,291,398,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274423.8285054,0.28714988,-76.537704,292,398,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2024,12,2
1007274426.6791064,0.08507493,-76.52973,293,398,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274429.3256522,-0.097278155,-76.52936,294,398,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274432.0367094,-0.28564817,-76.52594,295,398,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274434.930979,-0.48532167,-76.52356,296,398,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274437.6958432,-0.6696739,-76.53174,297,398,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274440.6334604,-0.8793619,-76.51669,298,398,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274443.5973524,-1.068956,-76.538124,299,398,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274446.4894416,-1.2761346,-76.52086,300,398,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274449.5182892,-1.4701487,-76.5419,301,398,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274452.3600986,-1.6717616,-76.52704,302,398,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274455.2833792,-1.8633742,-76.53907,303,398,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274458.0436876,-2.0566611,-76.52801,304,398,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274460.9693036,-2.2513223,-76.53392,305,398,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274463.5951854,-2.4360793,-76.5206,306,398,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274466.6312203,-2.6351507,-76.53137,307,398,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274469.2984408,-2.818928,-76.52426,308,398,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274472.3698316,-3.0234463,-76.5284,309,398,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274475.1405016,-3.21176,-76.525,310,398,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274478.1259449,-3.4123943,-76.524414,311,398,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274481.0731215,-3.6068225,-76.53161,312,398,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274484.0169898,-3.8085334,-76.522316,313,398,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274487.0669056,-4.0067635,-76.53505,314,398,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274489.9701864,-4.206748,-76.522354,315,398,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274493.0087832,-4.4012513,-76.54044,316,398,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274495.845565,-4.5969696,-76.52606,317,398,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274498.9300884,-4.7952995,-76.54171,318,398,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274501.7743489,-4.9902496,-76.52793,319,398,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274504.8504728,-5.1892467,-76.53867,320,398,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274507.7114334,-5.3841844,-76.52456,321,398,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274398.7963532,1.8645366,-76.26955,284,399,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274401.5786628,1.6622133,-76.26443,285,399,273.7096,274.91733,273.14963,274.6076,276.2487,277.5875,273.29886,274.03857,277.45798,277.5577,0.0,0.23709497,0.0,0.029342849,0.0,8,5,0,0,0,0,0,0,0,0,0,5,3,0,0,2024,12,2
1007274404.518274,1.4591728,-76.27211,286,399,273.99664,274.9407,273.96317,275.1318,276.994,278.14536,274.3453,274.86856,278.05725,278.12213,,,1.0,,1.0,8,2,0,0,0,0,0,0,0,0,0,2,6,0,0,2024,12,2
1007274407.4074112,1.2573568,-76.276115,287,399,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274409.8683476,1.0763644,-76.26344,288,399,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274412.8718628,0.87660784,-76.27779,289,399,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274415.4308754,0.6897518,-76.26088,290,399,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274418.2983214,0.49965185,-76.27103,291,399,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274421.1268978,0.2967346,-76.25586,292,399,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274424.1518936,0.10305695,-76.27806,293,399,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274427.0322504,-0.10390979,-76.26014,294,399,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274430.0114568,-0.29343477,-76.28259,295,399,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274432.9293478,-0.5018976,-76.264656,296,399,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274435.7471076,-0.6869328,-76.27508,297,399,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274438.6520731,-0.886469,-76.27023,298,399,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274441.426746,-1.0739496,-76.27052,299,399,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274444.2071916,-1.2649652,-76.26478,300,399,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274447.1647946,-1.4612839,-76.270645,301,399,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274449.935522,-1.6507232,-76.26567,302,399,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274452.9155428,-1.852086,-76.2637,303,399,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274455.7027656,-2.036162,-76.2702,304,399,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274458.671088,-2.2424736,-76.25582,305,399,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274461.6283064,-2.4306824,-76.27595,306,399,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274464.536726,-2.6347985,-76.25642,307,399,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274467.5688528,-2.82601,-76.280334,308,399,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274470.4974536,-3.0314887,-76.2593,309,399,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274473.5425806,-3.224208,-76.28144,310,399,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274476.4647902,-3.4296033,-76.25827,311,399,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274479.5016888,-3.620935,-76.28172,312,399,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274482.3984468,-3.82304,-76.260445,313,399,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274485.3580337,-4.0109224,-76.279686,314,399,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274488.2769612,-4.210712,-76.26546,315,399,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274491.2742704,-4.4034657,-76.2786,316,399,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274494.2019708,-4.601812,-76.267624,317,399,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274497.1994596,-4.7955613,-76.27755,318,399,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274500.1289924,-4.9925413,-76.26823,319,399,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274503.094337,-5.1855764,-76.27294,320,399,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274506.0344372,-5.3811183,-76.26692,321,399,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274396.3174834,1.8583901,-76.00389,284,400,275.08987,277.27744,274.8751,276.97818,278.49472,280.33853,274.52737,275.99466,278.75882,279.54245,,,1.0,,1.0,8,3,0,0,0,0,0,0,0,0,0,3,5,0,0,2024,12,2
1007274399.289978,1.657417,-76.01432,285,400,274.28,274.94998,273.79,275.18,276.97995,278.22998,274.19998,274.83,278.05,278.20996,,,1.0,,1.0,8,1,0,0,0,0,0,0,0,0,0,1,7,0,0,2024,12,2
1007274401.7733192,1.4747678,-75.99905,286,400,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274404.7278126,1.2764016,-76.01025,287,400,278.41,282.03,281.06,283.38,284.27,285.84,281.07,282.75998,281.47998,281.81,,,1.0,,1.0,7,1,0,0,0,0,0,0,0,0,0,1,6,0,0,2024,12,2
1007274407.5766432,1.0753138,-76.00559,288,400,277.85,281.88,280.66998,283.28,284.11996,286.05,280.91995,282.88,282.01996,282.4,,,1.0,,1.0,7,1,0,0,0,0,0,0,0,0,0,1,6,0,0,2024,12,2
1007274410.5457937,0.8752022,-76.011314,289,400,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274413.5227964,0.6730363,-76.012535,290,400,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274416.281928,0.48527375,-76.011375,291,400,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274419.329404,0.2802887,-76.01461,292,400,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274421.9851618,0.09614108,-76.0062,293,400,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274424.9997784,-0.10191484,-76.016914,294,400,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274427.6502696,-0.2876187,-76.00355,295,400,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274430.5652554,-0.4808471,-76.00932,296,400,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274433.3924552,-0.67640394,-75.99864,297,400,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274436.3625612,-0.86923516,-76.011696,298,400,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274439.2493734,-1.0703509,-75.99675,299,400,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274442.200095,-1.2574552,-76.01809,300,400,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274445.1057965,-1.4627523,-75.99583,301,400,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274448.1323876,-1.6537793,-76.018875,302,400,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274451.0761555,-1.8607423,-75.99677,303,400,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274454.1068962,-2.0509655,-76.021545,304,400,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274457.0234624,-2.2550485,-76.000015,305,400,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274460.004417,-2.4429905,-76.02209,306,400,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274462.9711864,-2.6489933,-76.00197,307,400,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274465.9423792,-2.8374236,-76.02111,308,400,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274468.9280056,-3.0418727,-76.00588,309,400,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274471.7541388,-3.2247694,-76.01504,310,400,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274474.7988952,-3.4286273,-76.00877,311,400,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274477.6759776,-3.6165328,-76.0133,312,400,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274480.7391948,-3.8193443,-76.01129,313,400,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274483.5816774,-4.0080643,-76.007065,314,400,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274486.6742789,-4.209616,-76.01193,315,400,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274489.5293272,-4.3994093,-76.00583,316,400,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274492.6376452,-4.6002564,-76.01414,317,400,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274495.5020308,-4.791143,-76.00534,318,400,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274498.6208012,-4.9915967,-76.01515,319,400,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274501.501296,-5.1831856,-76.005196,320,400,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274504.6300162,-5.383395,-76.01595,321,400,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274394.0773036,1.8587832,-75.754814,284,401,275.77997,276.9,274.94995,276.66998,278.08997,279.74997,274.38,275.34,277.91998,278.58997,,,1.0,,1.0,7,1,0,0,0,0,0,0,0,0,0,1,6,0,0,2024,12,2
1007274396.9696616,1.6524163,-75.74178,285,401,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,1,0,0,0,7,0,0,2024,12,2
1007274399.9574368,1.4569842,-75.758835,286,401,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,3,0,0,2,5,0,0,2024,12,2
1007274402.6897362,1.2640018,-75.749596,287,401,278.2361,281.7454,280.77478,283.23227,284.1842,285.76068,280.3124,282.0475,280.3287,280.58286,2.7283745,0.17534587,0.0,0.10963843,0.0,8,6,0,0,0,0,0,0,2,0,0,8,0,0,0,2024,12,2
1007274405.66427,1.0659124,-75.75881,288,401,277.8765,281.50964,280.72183,283.24014,284.35242,286.45224,280.68546,282.89258,283.01758,283.52197,2.7824974,0.1764732,0.0,0.15046689,0.0,6,5,0,0,0,0,0,0,0,0,0,5,1,0,0,2024,12,2
1007274408.2320516,0.8810049,-75.73757,289,401,277.3,281.25998,280.63,283.54,284.52,286.72998,280.66998,282.9,283.49,283.94,,,1.0,,1.0,7,1,0,0,0,0,0,0,0,0,0,1,6,0,0,2024,12,2
1007274411.3603956,0.68180025,-75.75994,290,401,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274413.9341228,0.4979056,-75.73949,291,401,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274416.9652466,0.29902864,-75.74819,292,401,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274419.7430816,0.10884709,-75.74077,293,401,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274422.8372272,-0.09384153,-75.74963,294,401,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274425.6323,-0.28596446,-75.7392,295,401,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274428.685405,-0.48262706,-75.753555,296,401,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274431.5790083,-0.6822436,-75.73983,297,401,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274434.6350892,-0.87761253,-75.75685,298,401,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274437.5718654,-1.0793599,-75.74342,299,401,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274440.5975884,-1.2735438,-75.75799,300,401,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274443.540634,-1.4739918,-75.746864,301,401,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274446.3672652,-1.6600679,-75.74911,302,401,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274449.4973698,-1.8672456,-75.74937,303,401,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274452.313082,-2.0533688,-75.74885,304,401,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2024,12,2
1007274455.4410017,-2.2590156,-75.751144,305,401,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
1007274458.1676848,-2.4409764,-75.74539,306,401,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274461.3400809,-2.6458342,-75.75561,307,401,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274464.1252052,-2.8332036,-75.74477,308,401,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274467.2794992,-3.0357454,-75.756935,309,401,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274470.0859212,-3.224273,-75.745316,310,401,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274473.2324944,-3.4259536,-75.75751,311,401,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274476.0682756,-3.6164277,-75.74438,312,401,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274479.2096103,-3.8170733,-75.75758,313,401,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2024,12,2
1007274482.0289916,-4.008051,-75.738655,314,401,,,,,,,,,,,,,,,,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2024,12,2
